107168,0,1823837652,Sat May 16 23:08:49 PDT 2009,NO_QUERY,razzlypatazzly,@inowhatino  nope
144674,0,1882019189,Fri May 22 06:04:00 PDT 2009,NO_QUERY,KLBarber,@robocallaghan didn't see you at tuttle  would have loved to have had a chat about your bees.
1046285,4,1957648545,Fri May 29 01:09:33 PDT 2009,NO_QUERY,zeusthegreekgod,"@Julia_ZC busy as hell. most el is hï¿½zok melï¿½helyre (by bike - Mï¿½ricz-H?vï¿½svï¿½lgy), onnan is bejelentkezem. Most hï¿½zï¿½s. Bye. "
745960,0,2282681843,Mon Jun 22 11:40:31 PDT 2009,NO_QUERY,smithie0727,It's official. All of my favorite bands are playing Texas shows the week I'm gone  this cruise better be life-changing!
1202735,4,1985908948,Sun May 31 18:00:15 PDT 2009,NO_QUERY,monnie,@ambermatson I won a 2 month membership to Curves so I'm going to give that a try! 
318011,0,2002731245,Tue Jun 02 05:01:03 PDT 2009,NO_QUERY,leeyeonseok,I want to change my picture!!!... But I don't have appropriate thing. 
123113,0,1833849779,Mon May 18 00:40:44 PDT 2009,NO_QUERY,emmamolly,I have 2 sore eyes now  oh well off to work
391480,0,2054921119,Sat Jun 06 08:20:54 PDT 2009,NO_QUERY,liciluvsjt,"@LucidAnna Awe that sucks, im sorry "
768017,0,2300777935,Tue Jun 23 14:34:50 PDT 2009,NO_QUERY,twittsted,@joeymcintyre what's with the locked video????   jm i though we was tiiiiight!?! lol
604741,0,2222038484,Thu Jun 18 06:24:14 PDT 2009,NO_QUERY,YourSavvyVA,@gbstrickland Can you send the nice weather here please? Still wondering when we are going to get some summer weather   Thats New England
760817,0,2296942766,Tue Jun 23 09:49:56 PDT 2009,NO_QUERY,hanmade,phone has broken... laptop has broken... and the bus left as I ran to catch it - and I was standing by the door! 
27457,0,1559218257,Sun Apr 19 10:34:19 PDT 2009,NO_QUERY,rachelvrobinson,HUNGover      Crackin night though!
856456,4,1573752286,Tue Apr 21 02:41:24 PDT 2009,NO_QUERY,ak144,"@erincharlotte beautiful heart 2 help us...  PLZ HELP ME, i will be heavily indebted 2 u and would do the same if u asked... "
177738,0,1965765504,Fri May 29 16:30:14 PDT 2009,NO_QUERY,olivialemke,I want to go see Drag Me To Hell tonight. But no one to go with 
913299,4,1752564545,Sat May 09 22:16:48 PDT 2009,NO_QUERY,VAEOU,"Off for some sleep, g'night everybody! Hope you had a good day "
334561,0,2013599119,Tue Jun 02 23:04:34 PDT 2009,NO_QUERY,stepi,Major headache 
1589854,4,2191305874,Tue Jun 16 04:59:45 PDT 2009,NO_QUERY,lukeymacgy,putting new picture of me on computer  
29103,0,1559967478,Sun Apr 19 12:30:26 PDT 2009,NO_QUERY,nuttychris,@DJFalcs nah i aint been paid ema for like the last 4 - 5 weeks  thats ï¿½150 
1563831,4,2187159187,Mon Jun 15 19:52:37 PDT 2009,NO_QUERY,x0xmeneishax0x,@harmonyjoyyy &amp; women need to keep up with their forbidden fruit or else it will rot &amp; only the flies will want you 
39360,0,1573510010,Tue Apr 21 01:30:38 PDT 2009,NO_QUERY,elfgirl101,just woke up and feeling peckish (hungry)....i need to also finish a ton of work so i'll be in my room all day 
591654,0,2217721443,Wed Jun 17 21:16:57 PDT 2009,NO_QUERY,Carlita818,@DjJonnyMatrix I know we are loosing 
564322,0,2206167110,Wed Jun 17 06:06:51 PDT 2009,NO_QUERY,Carpediemcymru,"@katiedidituk prada lol i dont paid enough to buy that. Lazy day so far after ysydy. Just had lunch, pouring down here "
305579,0,2000030282,Mon Jun 01 21:16:23 PDT 2009,NO_QUERY,liverlipz,@JonathanRKnight OH NO  No no no no oh my day keeps getting sadder for me...
1258296,4,1997873401,Mon Jun 01 17:36:14 PDT 2009,NO_QUERY,westseattleblog,"funny to already see referrals from &quot;Bing&quot; in the logs. and no, they're not all MSFT peeps "
355393,0,2043918960,Fri Jun 05 08:36:22 PDT 2009,NO_QUERY,WHEEZYDABOSS,like spreading her germs was her job. God PLEASE don't let me catch anything from this lady. It's real bad ya'll. I'd move if I could. 
665140,0,2244769022,Fri Jun 19 15:11:29 PDT 2009,NO_QUERY,adorableaudrey,My stockings are here!!  But they are a little big... 
548788,0,2202467167,Tue Jun 16 21:50:44 PDT 2009,NO_QUERY,OscarValentino,My horoscope says not to sign any contracts today and I signed my time card  is that bad?
857921,4,1574026666,Tue Apr 21 03:56:58 PDT 2009,NO_QUERY,Rkoluvsdiana,Arhhh hatebreed you kidding me. Jacoby get your ass online  june guna rule it.
382919,0,2053095778,Sat Jun 06 03:15:15 PDT 2009,NO_QUERY,tiaa29,thinks where is he?  http://plurk.com/p/ys2m2
1403048,4,2054811862,Sat Jun 06 08:07:52 PDT 2009,NO_QUERY,unbound1dot,http://bit.ly/115D4j  I think I found a new obsession 
308955,0,2000802218,Mon Jun 01 23:00:15 PDT 2009,NO_QUERY,MAGGIECHICKEN,MATHS EXAM TOMORROW ............. if we  get lower than 70% we get kicked out of the advaved/acellerated maths class. :O.. im scared 
729262,0,2263269900,Sun Jun 21 00:22:26 PDT 2009,NO_QUERY,Namiegirl,good morning â¥ today iÂ´ll visit my grandma and grandpa :] and in the moment iÂ´m studying history ---&gt; Tomorrow exams 
200629,0,1971713518,Sat May 30 07:43:58 PDT 2009,NO_QUERY,halooo182,@tickedypoph hahaha I live across the road from a hospital too hahahaha  my life is fail
917393,4,1753482260,Sun May 10 01:51:40 PDT 2009,NO_QUERY,serinurshira,okay fine. i'll start studying NOW. bye twitter world 
345131,0,2015832921,Wed Jun 03 05:36:58 PDT 2009,NO_QUERY,yarelhdi,in world geo &quot;studying&quot; for the exam. my throat hurts  -cough cough-
860783,4,1676483541,Fri May 01 22:10:51 PDT 2009,NO_QUERY,mmilo,"@swingdag I passed the test with flying colours, thanks for asking "
358779,0,2045429602,Fri Jun 05 10:42:49 PDT 2009,NO_QUERY,Nour_Hyjazie,it just started rainging 
873971,4,1679840328,Sat May 02 10:18:06 PDT 2009,NO_QUERY,j311a,sunny saturday = love. time for tacos and aguas frescas and tanning 
421087,0,2062343270,Sat Jun 06 22:58:15 PDT 2009,NO_QUERY,gayleeness,baby brother is going home today. huhuhu.  http://plurk.com/p/z09kh
888837,4,1687432700,Sun May 03 08:41:01 PDT 2009,NO_QUERY,policalc,"@jenafern Maybe, but I have to hold onto a little bit of &quot;coolness&quot;. I have a reputation to worry about!  "
1529218,4,2177521143,Mon Jun 15 06:15:08 PDT 2009,NO_QUERY,lazycuthulu,@LauraKRobinson Welcome  but I don't know what I did...
666135,0,2245178280,Fri Jun 19 15:45:58 PDT 2009,NO_QUERY,SteveoMarshall,Grrr that meant to be a  not a :*
668156,0,2245839688,Fri Jun 19 16:42:53 PDT 2009,NO_QUERY,danieldevine,@mblake118 lol! Tweetdeck is shit btw :/ runs out of api calls or something and deletes peoples tweets 
849628,4,1565165188,Mon Apr 20 06:04:22 PDT 2009,NO_QUERY,ellomenopeee,"wishes we all could hang out again. Stop acting weird around me when you hug him or something. You're my best friend, I trust you. "
1447433,4,2062624104,Sat Jun 06 23:47:11 PDT 2009,NO_QUERY,Purplemayte,"@DonnieWahlberg NO ONE has better fans baby! U know it, we know, they know it! hehe Can't wait 2 c u Thursday in PITTSBURGH! hehe "
520841,0,2192237429,Tue Jun 16 06:43:47 PDT 2009,NO_QUERY,blackcurrant27,Oldest girl leaves for camp today  and I'm off to http://bit.ly/10RSoi
1374226,4,2051407386,Fri Jun 05 21:56:50 PDT 2009,NO_QUERY,DESisPEACHY,"Didn't get as much done as I had hoped today - yes, I slept in again! But off for dinner tonight, got a new coat (yay) and work later "
1496581,4,2070170474,Sun Jun 07 17:13:03 PDT 2009,NO_QUERY,teresapentas,going to madrid tomorrow for a job  cant wait
873780,4,1679768659,Sat May 02 10:08:05 PDT 2009,NO_QUERY,bluecandylover,Is in a rather busy pub in Sunderland.  x.
1014776,4,1881476417,Fri May 22 04:46:22 PDT 2009,NO_QUERY,barkhaengineer,finished sketching jim morrison.  *sighs*
361849,0,2047104764,Fri Jun 05 13:09:27 PDT 2009,NO_QUERY,JaninaM56,It's raining &amp; cold. I've had to put the heating on again. Damn British weather! 
497019,0,2185752451,Mon Jun 15 17:51:09 PDT 2009,NO_QUERY,sleepybean,"@liametz hang in there, sweetie. "
732171,0,2264006554,Sun Jun 21 02:29:07 PDT 2009,NO_QUERY,drawntolive,If I can stand at the concert I will take photos to share with you guys. Now I have to vomit again. Sry  Goodbye!
1121254,4,1974102076,Sat May 30 12:26:43 PDT 2009,NO_QUERY,OtiliaA,"it's clear, he's just not that into me "
1198581,4,1985167119,Sun May 31 16:34:02 PDT 2009,NO_QUERY,MILF_90210,@bradyjohnson will keep you posted...wish me luck  xo
1095517,4,1970237197,Sat May 30 03:01:30 PDT 2009,NO_QUERY,robocallaghan,@MartinGBEdwards yes that swarm is high - suggest you stand on someone shoulders for that one 
461605,0,2174489280,Sun Jun 14 22:39:39 PDT 2009,NO_QUERY,latinoboi1988,@iiMMA_kiinq   Im bored also  lets watch a movie!
1560403,4,2186339406,Mon Jun 15 18:41:55 PDT 2009,NO_QUERY,JDWRIGHT25,@kpmuse01 yeah Im still laughing and still checking the board just for shits and giggles 
704620,0,2256103895,Sat Jun 20 12:15:57 PDT 2009,NO_QUERY,LaRainbow,"Hello! My first Tweet of today as I've been at work. Note to self - become a man. That way, you avoid menstrual cramps. YOW! "
721794,0,2261296274,Sat Jun 20 20:34:11 PDT 2009,NO_QUERY,allister0516,ugh it sucks to be sick.  but i'm resting for my game on monday. woohoo. 
358371,0,2045242305,Fri Jun 05 10:26:37 PDT 2009,NO_QUERY,peterc,@grantmichaels Travelling aboot.. not going to be on much till Monday 
142202,0,1881431613,Fri May 22 04:38:44 PDT 2009,NO_QUERY,KaseyD11,Is there not some kind of over night diaper for a 5 month old? Tyson had a HUGE load waiting for me this morning and his pjs were wet 
513287,0,2190345297,Tue Jun 16 02:27:52 PDT 2009,NO_QUERY,lAnAnAhAwi,"@Shahbaa Come for the weekend i'm going to be there, which is why i wont be able to make it to your 50degrees event "
630672,0,2232067508,Thu Jun 18 19:24:25 PDT 2009,NO_QUERY,MsBrea,@celamb2007 no he's not...not when he has to &quot;surgically extract&quot; my wisdom tooth...yikes!!!!! LOL and then he didnt even do it today... 
1449391,4,2062834493,Sun Jun 07 00:27:30 PDT 2009,NO_QUERY,janellekara,&quot;i thought rose promised to never let go ... but she did. she let go of jack.&quot; - omg. i love my cousin  tonight's great.
366194,0,2048793719,Fri Jun 05 15:47:04 PDT 2009,NO_QUERY,Kfloyd1984,Really bummed that camp is over 
1364130,4,2049670658,Fri Jun 05 17:17:23 PDT 2009,NO_QUERY,MChaseRadio,Hello weekend! Here I come!  
1007313,4,1880692566,Fri May 22 02:09:20 PDT 2009,NO_QUERY,dewalidansyah,Finally I have my own iTouch. So I can give my Nano's to my sist as a g'day gift 
1297786,4,2004634968,Tue Jun 02 08:30:26 PDT 2009,NO_QUERY,ontheflypr,@5ElementEvents mercy buckets 
834353,4,1557940603,Sun Apr 19 06:39:37 PDT 2009,NO_QUERY,PaoMiami,@pdwhite522 link link link!!!! 
455721,0,2071032460,Sun Jun 07 18:43:07 PDT 2009,NO_QUERY,RachelMcAdams_,I read ALL my @'s and I must say.. You guys are making me want those brownies. Bad influlences  LOL.
1497190,4,2070325695,Sun Jun 07 17:29:52 PDT 2009,NO_QUERY,potentiate,@Liberalviewer1 Thanks for your help in rationalization. I was kicking myself for being such an idiot all morning. You go have fun now! 
1321861,4,2014734888,Wed Jun 03 02:30:46 PDT 2009,NO_QUERY,heyheytakeaway,"@kanjikebin you look like a mutt, just like the rest of us! "
1385401,4,2052745044,Sat Jun 06 01:51:30 PDT 2009,NO_QUERY,Zirracus,done with Shugo Chara 
1582828,4,2190362928,Tue Jun 16 02:30:47 PDT 2009,NO_QUERY,mixmasterfestus,"including yesterdays bunch we have @jaz_allen, @hanescymru and @dontlookaway for postage  #mmfukcomicfest"
1572369,4,2188925862,Mon Jun 15 22:51:29 PDT 2009,NO_QUERY,Milzyxx,You guys were AMAZING last night!!@Jonasbrothers and @ddlovato you looked STUNNING and were also AMAZING  thanx for a GREAT show 
321199,0,2003681606,Tue Jun 02 06:58:08 PDT 2009,NO_QUERY,misskellyjones,would love to stay in the garden sunbathing but my lil 1 gets 2 hot an botherd 
1058826,4,1963026996,Fri May 29 12:05:30 PDT 2009,NO_QUERY,kristaacollins,@mrdime @ jasoncollin Thanks for the #FollowFriday  
1495990,4,2070031866,Sun Jun 07 16:58:45 PDT 2009,NO_QUERY,natalieox,@dougiemcfly dude you need to start replying to people! and hurry up and get your black arse back to the UK  xxx
89782,0,1755477034,Sun May 10 09:14:20 PDT 2009,NO_QUERY,mjb015,doesn't want to work this afternoon/evening 
433088,0,2064886937,Sun Jun 07 07:24:34 PDT 2009,NO_QUERY,plainlo,@vocaltest me too  lets start the bad mood club
188392,0,1968870459,Fri May 29 22:25:21 PDT 2009,NO_QUERY,MINGOENT,"GOOD NIGHT, GOOD NIGHT PPL! big ups 2 my new ppl, we'll stay in touch, but im 2 effin tired 2 go on... "
1307230,4,2012273787,Tue Jun 02 20:21:47 PDT 2009,NO_QUERY,imhayleykthnx,Im all giddy right now 
720658,0,2260953878,Sat Jun 20 20:02:03 PDT 2009,NO_QUERY,missbear04,"DAMN Medication, that shit is fuckin gross  I hate being sick"
576607,0,2211862018,Wed Jun 17 13:22:38 PDT 2009,NO_QUERY,kimee21,"@maddie845 Oh yesterday i bought a dress , and at school they said that its too short  grrr.!"
1521513,4,2176327625,Mon Jun 15 03:34:10 PDT 2009,NO_QUERY,DevorahRose,"going to six flags nicole, lee, alicia, and ashley "
1569933,4,2188488839,Mon Jun 15 21:59:40 PDT 2009,NO_QUERY,sayruh08,Sick!! Just took some meds so maybe I will be better in the morning  Praying....
702944,0,2255558838,Sat Jun 20 11:26:40 PDT 2009,NO_QUERY,cupocici,Home for lunch.... kinda feel like stayin home- I don't wanna go back! They're having a swim meet 
1208515,4,1988828714,Sun May 31 23:29:46 PDT 2009,NO_QUERY,Portilla13,Still up @ 2am and thinking I might have to make it a sick day 
559880,0,2205071467,Wed Jun 17 03:53:00 PDT 2009,NO_QUERY,scottishsteveo,@Shade360 yeah I know - unfortunately it's shit but true!  the software should be available from 1802
978587,4,1833849713,Mon May 18 00:40:43 PDT 2009,NO_QUERY,sepiaverse,"@Freakonomy  stay away from high-rise buildings, that's simple!"
387237,0,2053966250,Sat Jun 06 06:12:26 PDT 2009,NO_QUERY,sick_beat,"I am just about to left home in thirty minutes, nothing else to do, I wish to be in Disney right now "
39337,0,1573507023,Tue Apr 21 01:29:54 PDT 2009,NO_QUERY,ljmcq,Ok. I may deserve this as my plan is now not coming together - my internet is buggered. God this is a crap pace to work 
827606,4,1556879058,Sun Apr 19 00:48:12 PDT 2009,NO_QUERY,SyamRazali,"hello cyberjaya, land of depression. "
1043478,4,1957325126,Fri May 29 00:09:44 PDT 2009,NO_QUERY,ajgx,@nealalex assume Richard arrived then 
1347384,4,2044526663,Fri Jun 05 09:29:16 PDT 2009,NO_QUERY,michelledh,"Being used as a taxi to the station, talk later "
754444,0,2287989681,Mon Jun 22 18:34:09 PDT 2009,NO_QUERY,viicOop,ii want tO graduatt3 
771794,0,2302512215,Tue Jun 23 16:54:55 PDT 2009,NO_QUERY,gemzhart,Gonna go sort out the mess below my lip that is so gonna scar  Then im off to bed to get up to a 2moro of doing nothing! NIGHT!!
227478,0,1978069690,Sat May 30 22:21:51 PDT 2009,NO_QUERY,lost_dog,@morulivlesudie I am lost. Please help me find a good home. 
1526226,4,2176990662,Mon Jun 15 05:12:50 PDT 2009,NO_QUERY,ASCyouth,Boxing tonight ......2 wks left and the summer programs begin 
1170879,4,1980423673,Sun May 31 06:42:06 PDT 2009,NO_QUERY,__mandy__,&quot;Over There Is The Endangered Species The Jonas Brothers&quot; baha joe you're so lame 
581302,0,2214244044,Wed Jun 17 16:28:12 PDT 2009,NO_QUERY,SisiNicole,yay had fun today....I have a tummyache 
1563475,4,2187068008,Mon Jun 15 19:44:38 PDT 2009,NO_QUERY,malkatz,"@darren_bousman oh, and best of luck with the wedding planning. "
312232,0,2001476708,Tue Jun 02 01:00:44 PDT 2009,NO_QUERY,Garythetwit,@Geeno33 k will reply wen get chance..goin out any sec up a tall unfinished building .. scared of heights too 
1482904,4,2067356238,Sun Jun 07 12:12:01 PDT 2009,NO_QUERY,Sweetie961,Is now home from a fun weekend at the cottage. 
746563,0,2283071329,Mon Jun 22 12:10:02 PDT 2009,NO_QUERY,micshell1741,@DonnieWahlberg hi there handsome..........can't believe you are going to be in cle and i don't have the $ or tix to come see ya'll...sad 
967851,4,1827810077,Sun May 17 11:29:42 PDT 2009,NO_QUERY,dannyboyyx,No doubt concert tomorrow  yay! I'm gonna be there!
237646,0,1980246981,Sun May 31 06:10:14 PDT 2009,NO_QUERY,Mcrkidd,WTF! im sick of everyone been soo jealous of Gee and Lyn-Z.  And Lyn-Z aint noo fucking whore. get over urselfs...GERARD LOVES HER! &lt;3
509315,0,2189376971,Mon Jun 15 23:53:23 PDT 2009,NO_QUERY,oleroleroler,I had a pretty good night I suppose. I hope I don't eat tomorrow ! I wish I had better control over myself 
129468,0,1835111947,Mon May 18 05:10:14 PDT 2009,NO_QUERY,Mustang_Dally,Goin to work.. Got a lot of homework to finish tonight 
1387249,4,2052914975,Sat Jun 06 02:31:44 PDT 2009,NO_QUERY,metalmulishaX,@jknowtruth following 
355511,0,2043953131,Fri Jun 05 08:39:23 PDT 2009,NO_QUERY,BefiBeez,@FrankieTheSats Me too...as in my boyfriend...although I do want McFly back in the UK...we can be boyfriendless together!   xx
527834,0,2194796953,Tue Jun 16 10:16:24 PDT 2009,NO_QUERY,chrisaguilar,Hates grass valley. 
478833,0,2178666469,Mon Jun 15 08:02:03 PDT 2009,NO_QUERY,Beth_Heaton,tell me what i like 
483374,0,2180351451,Mon Jun 15 10:21:07 PDT 2009,NO_QUERY,callmejersey,@prettyodd89 I wish it were easy  everyone tells me something different.
1448869,4,2062777908,Sun Jun 07 00:15:59 PDT 2009,NO_QUERY,dancer7456,@evantaubenfeld evannn!!!!  will you follow me please and thank you??!! 
605288,0,2222209257,Thu Jun 18 06:39:25 PDT 2009,NO_QUERY,Dagomo,"@mjryuck I really want to check them out tomorrow, I've been following them since they started, but I'm not sure if I'll get to "
940211,4,1793878705,Thu May 14 04:17:19 PDT 2009,NO_QUERY,bustyb73,@MrA_ hmm now theres a question ... v long storie BUT lets say i did and now i do but shake out of it quickly 
1256135,4,1997426253,Mon Jun 01 16:49:46 PDT 2009,NO_QUERY,wendiegoneferal,"@KristalAGoGo well, yes...The Mrs. and my Midge. "
1477709,4,2066339448,Sun Jun 07 10:19:59 PDT 2009,NO_QUERY,xxthunderxx,@weshotthemoon just downloaded 
285869,0,1993731814,Mon Jun 01 10:50:39 PDT 2009,NO_QUERY,geniesweetness,@therb i mean damn! I cant walk which is how I workout...Rain!  but uhm...snow? Wtf!
1077687,4,1967717411,Fri May 29 20:05:17 PDT 2009,NO_QUERY,TheArtMan,@twarty ~ I reserve the right to veto that color...it depends on how much I have to drink. 
65660,0,1691113778,Sun May 03 17:07:27 PDT 2009,NO_QUERY,goboda,Not in Tx.  
1549761,4,2183551387,Mon Jun 15 14:39:42 PDT 2009,NO_QUERY,SerendipityImgs,Does anyone else re-record their outgoing voicemail greeting over and over until it's right?  It took me about 23 tries to get it right! 
302513,0,1999045779,Mon Jun 01 19:32:59 PDT 2009,NO_QUERY,TylerEverhart,@MariaIsaza I DON'T KNOW! I'm going to miss her so much! 
904918,4,1694954027,Mon May 04 04:43:29 PDT 2009,NO_QUERY,Geektastik_girl,its my birthday.....happy birthday to me!!!! 
